ProbeID,modules2019
isogroupOFAVBQ_DN174868_c0_g1,0
isogroupOFAVBQ_DN174893_c0_g1,0
isogroupOFAVBQ_DN174904_c0_g1,0
isogroupOFAVBQ_DN174938_c0_g1,0
isogroupOFAVBQ_DN174940_c1_g1,0
isogroupOFAVBQ_DN175038_c0_g2,0
isogroupOFAVBQ_DN175082_c0_g1,0
isogroupOFAVBQ_DN175108_c0_g1,1
isogroupOFAVBQ_DN175120_c0_g1,0
isogroupOFAVBQ_DN175164_c0_g1,0
isogroupOFAVBQ_DN175266_c0_g1,0
isogroupOFAVBQ_DN175280_c0_g2,0
isogroupOFAVBQ_DN175347_c0_g1,0
isogroupOFAVBQ_DN175414_c0_g1,0
isogroupOFAVBQ_DN175506_c0_g1,0
isogroupOFAVBQ_DN175509_c0_g1,0
isogroupOFAVBQ_DN175514_c0_g1,0
isogroupOFAVBQ_DN175665_c0_g1,0
isogroupOFAVBQ_DN175666_c0_g1,0
isogroupOFAVBQ_DN175698_c0_g1,0
isogroupOFAVBQ_DN175728_c0_g2,0
isogroupOFAVBQ_DN175730_c0_g1,0
isogroupOFAVBQ_DN175767_c0_g1,0
isogroupOFAVBQ_DN175836_c0_g1,0
isogroupOFAVBQ_DN175868_c1_g1,0
isogroupOFAVBQ_DN175881_c0_g1,0
isogroupOFAVBQ_DN175910_c0_g1,0
isogroupOFAVBQ_DN175914_c0_g2,0
isogroupOFAVBQ_DN176075_c0_g1,0
isogroupOFAVBQ_DN176081_c0_g1,0
isogroupOFAVBQ_DN176090_c0_g1,0
isogroupOFAVBQ_DN176093_c0_g1,0
isogroupOFAVBQ_DN176112_c1_g1,0
isogroupOFAVBQ_DN176115_c0_g1,0
isogroupOFAVBQ_DN176160_c0_g1,0
isogroupOFAVBQ_DN176214_c0_g1,0
isogroupOFAVBQ_DN176273_c0_g1,0
isogroupOFAVBQ_DN176282_c0_g1,0
isogroupOFAVBQ_DN176295_c0_g1,0
isogroupOFAVBQ_DN176315_c0_g1,0
isogroupOFAVBQ_DN176360_c0_g1,0
isogroupOFAVBQ_DN176583_c0_g1,0
isogroupOFAVBQ_DN176583_c0_g2,0
isogroupOFAVBQ_DN176618_c0_g1,0
isogroupOFAVBQ_DN176701_c0_g1,0
isogroupOFAVBQ_DN176715_c0_g1,0
isogroupOFAVBQ_DN176859_c0_g1,0
isogroupOFAVBQ_DN176896_c0_g2,0
isogroupOFAVBQ_DN176940_c0_g2,1
isogroupOFAVBQ_DN177026_c0_g1,0
isogroupOFAVBQ_DN177080_c0_g1,0
isogroupOFAVBQ_DN177136_c0_g1,0
isogroupOFAVBQ_DN177159_c0_g1,0
isogroupOFAVBQ_DN177209_c0_g1,0
isogroupOFAVBQ_DN177239_c1_g1,0
isogroupOFAVBQ_DN177281_c0_g1,0
isogroupOFAVBQ_DN177281_c0_g2,0
isogroupOFAVBQ_DN177298_c0_g1,0
isogroupOFAVBQ_DN177353_c0_g1,0
isogroupOFAVBQ_DN177364_c0_g2,0
isogroupOFAVBQ_DN177365_c0_g1,0
isogroupOFAVBQ_DN177496_c1_g1,0
isogroupOFAVBQ_DN177506_c0_g1,0
isogroupOFAVBQ_DN177573_c0_g1,0
isogroupOFAVBQ_DN177658_c0_g1,0
isogroupOFAVBQ_DN177690_c0_g1,0
isogroupOFAVBQ_DN177691_c0_g1,0
isogroupOFAVBQ_DN177710_c0_g2,0
isogroupOFAVBQ_DN177710_c0_g3,0
isogroupOFAVBQ_DN177716_c0_g2,0
isogroupOFAVBQ_DN177722_c0_g1,0
isogroupOFAVBQ_DN177813_c0_g1,0
isogroupOFAVBQ_DN177828_c0_g1,0
isogroupOFAVBQ_DN177847_c0_g1,0
isogroupOFAVBQ_DN177898_c0_g2,0
isogroupOFAVBQ_DN177927_c0_g2,0
isogroupOFAVBQ_DN177959_c0_g1,0
isogroupOFAVBQ_DN177973_c0_g2,0
isogroupOFAVBQ_DN178005_c0_g1,0
isogroupOFAVBQ_DN178189_c0_g1,0
isogroupOFAVBQ_DN178190_c0_g1,0
isogroupOFAVBQ_DN178376_c0_g1,0
isogroupOFAVBQ_DN178394_c0_g2,0
isogroupOFAVBQ_DN178417_c0_g1,0
isogroupOFAVBQ_DN178450_c0_g1,0
isogroupOFAVBQ_DN178556_c0_g3,0
isogroupOFAVBQ_DN178607_c0_g1,0
isogroupOFAVBQ_DN178709_c0_g1,0
isogroupOFAVBQ_DN178732_c0_g3,0
isogroupOFAVBQ_DN178906_c1_g2,0
isogroupOFAVBQ_DN178910_c0_g3,0
isogroupOFAVBQ_DN178935_c0_g1,0
isogroupOFAVBQ_DN178987_c0_g1,0
isogroupOFAVBQ_DN179021_c0_g1,0
isogroupOFAVBQ_DN179059_c0_g2,0
isogroupOFAVBQ_DN179082_c0_g2,0
isogroupOFAVBQ_DN179150_c0_g2,0
isogroupOFAVBQ_DN179187_c0_g1,0
isogroupOFAVBQ_DN179188_c0_g1,0
isogroupOFAVBQ_DN179269_c0_g1,0
isogroupOFAVBQ_DN179276_c0_g2,0
isogroupOFAVBQ_DN179333_c0_g1,0
isogroupOFAVBQ_DN179351_c1_g1,0
isogroupOFAVBQ_DN179408_c0_g1,0
isogroupOFAVBQ_DN179408_c1_g1,0
isogroupOFAVBQ_DN179410_c0_g1,0
isogroupOFAVBQ_DN179423_c0_g1,0
isogroupOFAVBQ_DN179442_c0_g1,0
isogroupOFAVBQ_DN179455_c0_g1,0
isogroupOFAVBQ_DN179739_c0_g3,0
isogroupOFAVBQ_DN179824_c0_g1,0
isogroupOFAVBQ_DN179851_c0_g1,0
isogroupOFAVBQ_DN179881_c0_g1,0
isogroupOFAVBQ_DN17990_c0_g1,0
isogroupOFAVBQ_DN179941_c0_g1,0
isogroupOFAVBQ_DN179949_c0_g3,0
isogroupOFAVBQ_DN179968_c0_g1,0
isogroupOFAVBQ_DN180009_c0_g1,0
isogroupOFAVBQ_DN180117_c0_g1,0
isogroupOFAVBQ_DN180141_c0_g2,0
isogroupOFAVBQ_DN180240_c0_g1,0
isogroupOFAVBQ_DN180242_c0_g3,0
isogroupOFAVBQ_DN180411_c0_g2,0
isogroupOFAVBQ_DN180422_c0_g1,0
isogroupOFAVBQ_DN180454_c0_g1,0
isogroupOFAVBQ_DN180468_c0_g1,0
isogroupOFAVBQ_DN180497_c0_g3,0
isogroupOFAVBQ_DN180563_c0_g1,0
isogroupOFAVBQ_DN180621_c0_g1,0
isogroupOFAVBQ_DN180644_c0_g1,0
isogroupOFAVBQ_DN180683_c0_g1,0
isogroupOFAVBQ_DN180683_c0_g2,0
isogroupOFAVBQ_DN180694_c0_g4,0
isogroupOFAVBQ_DN180744_c0_g1,0
isogroupOFAVBQ_DN180798_c1_g1,0
isogroupOFAVBQ_DN180808_c0_g1,0
isogroupOFAVBQ_DN180825_c0_g1,0
isogroupOFAVBQ_DN180862_c0_g1,0
isogroupOFAVBQ_DN180993_c0_g2,0
isogroupOFAVBQ_DN181018_c0_g1,0
isogroupOFAVBQ_DN181045_c0_g1,0
isogroupOFAVBQ_DN181063_c0_g1,0
isogroupOFAVBQ_DN181074_c0_g2,0
isogroupOFAVBQ_DN181092_c1_g1,0
isogroupOFAVBQ_DN181122_c0_g1,1
isogroupOFAVBQ_DN181166_c0_g1,0
isogroupOFAVBQ_DN181248_c0_g2,0
isogroupOFAVBQ_DN181273_c0_g1,0
isogroupOFAVBQ_DN181276_c0_g1,0
isogroupOFAVBQ_DN181295_c0_g1,0
isogroupOFAVBQ_DN181300_c0_g2,0
isogroupOFAVBQ_DN181305_c0_g2,0
isogroupOFAVBQ_DN181315_c0_g1,0
isogroupOFAVBQ_DN181346_c0_g1,0
isogroupOFAVBQ_DN181349_c0_g1,0
isogroupOFAVBQ_DN181394_c0_g1,0
isogroupOFAVBQ_DN181467_c0_g2,0
isogroupOFAVBQ_DN18148_c0_g1,0
isogroupOFAVBQ_DN181529_c0_g2,0
isogroupOFAVBQ_DN181595_c1_g1,0
isogroupOFAVBQ_DN181597_c0_g1,0
isogroupOFAVBQ_DN181641_c0_g2,0
isogroupOFAVBQ_DN181673_c0_g1,0
isogroupOFAVBQ_DN181679_c0_g1,0
isogroupOFAVBQ_DN181707_c0_g1,0
isogroupOFAVBQ_DN181795_c1_g1,0
isogroupOFAVBQ_DN181902_c0_g1,0
isogroupOFAVBQ_DN181953_c0_g1,0
isogroupOFAVBQ_DN181964_c0_g1,0
isogroupOFAVBQ_DN181965_c1_g1,0
isogroupOFAVBQ_DN182058_c0_g1,1
isogroupOFAVBQ_DN182076_c0_g1,0
isogroupOFAVBQ_DN182092_c0_g1,0
isogroupOFAVBQ_DN182114_c0_g1,0
isogroupOFAVBQ_DN182182_c0_g1,0
isogroupOFAVBQ_DN182262_c0_g1,0
isogroupOFAVBQ_DN182279_c0_g1,0
isogroupOFAVBQ_DN182305_c0_g1,0
isogroupOFAVBQ_DN182347_c1_g1,0
isogroupOFAVBQ_DN182400_c0_g1,0
isogroupOFAVBQ_DN182434_c1_g1,0
isogroupOFAVBQ_DN182555_c0_g1,0
isogroupOFAVBQ_DN182559_c0_g2,0
isogroupOFAVBQ_DN182579_c0_g1,0
isogroupOFAVBQ_DN182588_c0_g1,0
isogroupOFAVBQ_DN182619_c0_g1,0
isogroupOFAVBQ_DN182659_c0_g1,0
isogroupOFAVBQ_DN182740_c0_g1,0
isogroupOFAVBQ_DN182756_c0_g1,0
isogroupOFAVBQ_DN182790_c0_g1,0
isogroupOFAVBQ_DN182797_c0_g1,0
isogroupOFAVBQ_DN182820_c0_g1,0
isogroupOFAVBQ_DN182825_c0_g1,0
isogroupOFAVBQ_DN182841_c0_g1,0
isogroupOFAVBQ_DN182843_c1_g1,0
isogroupOFAVBQ_DN182844_c0_g1,0
isogroupOFAVBQ_DN182856_c0_g1,0
isogroupOFAVBQ_DN182858_c0_g1,0
isogroupOFAVBQ_DN182921_c0_g1,0
isogroupOFAVBQ_DN182930_c0_g2,1
isogroupOFAVBQ_DN182940_c0_g1,0
isogroupOFAVBQ_DN182947_c0_g1,0
isogroupOFAVBQ_DN182948_c0_g1,0
isogroupOFAVBQ_DN183107_c0_g1,0
isogroupOFAVBQ_DN183177_c0_g1,0
isogroupOFAVBQ_DN183180_c0_g1,0
isogroupOFAVBQ_DN183204_c0_g1,0
isogroupOFAVBQ_DN183216_c0_g1,0
isogroupOFAVBQ_DN183257_c0_g1,0
isogroupOFAVBQ_DN183282_c0_g1,0
isogroupOFAVBQ_DN183335_c0_g1,0
isogroupOFAVBQ_DN183380_c0_g1,0
isogroupOFAVBQ_DN183433_c0_g1,0
isogroupOFAVBQ_DN183463_c0_g1,0
isogroupOFAVBQ_DN183463_c0_g2,0
isogroupOFAVBQ_DN183504_c0_g1,0
isogroupOFAVBQ_DN183528_c0_g1,0
isogroupOFAVBQ_DN183535_c0_g2,0
isogroupOFAVBQ_DN183546_c0_g1,0
isogroupOFAVBQ_DN183566_c0_g1,0
isogroupOFAVBQ_DN183567_c0_g1,0
isogroupOFAVBQ_DN183637_c0_g1,0
isogroupOFAVBQ_DN183659_c0_g1,0
isogroupOFAVBQ_DN183668_c0_g1,0
isogroupOFAVBQ_DN183668_c0_g2,0
isogroupOFAVBQ_DN183689_c0_g4,0
isogroupOFAVBQ_DN183742_c0_g1,0
isogroupOFAVBQ_DN183757_c1_g1,0
isogroupOFAVBQ_DN183776_c0_g1,0
isogroupOFAVBQ_DN183808_c0_g2,0
isogroupOFAVBQ_DN183868_c0_g1,0
isogroupOFAVBQ_DN183873_c0_g1,0
isogroupOFAVBQ_DN183885_c0_g1,0
isogroupOFAVBQ_DN183912_c0_g1,0
isogroupOFAVBQ_DN183929_c0_g1,0
isogroupOFAVBQ_DN183962_c0_g1,0
isogroupOFAVBQ_DN183967_c0_g1,0
isogroupOFAVBQ_DN184065_c0_g1,0
isogroupOFAVBQ_DN184089_c0_g1,0
isogroupOFAVBQ_DN184097_c0_g1,0
isogroupOFAVBQ_DN184262_c0_g1,0
isogroupOFAVBQ_DN184299_c0_g2,0
isogroupOFAVBQ_DN184306_c0_g1,0
isogroupOFAVBQ_DN184366_c1_g1,0
isogroupOFAVBQ_DN184377_c0_g1,1
isogroupOFAVBQ_DN184390_c0_g1,0
isogroupOFAVBQ_DN184395_c0_g2,0
isogroupOFAVBQ_DN184418_c0_g1,0
isogroupOFAVBQ_DN184501_c0_g2,0
isogroupOFAVBQ_DN184561_c0_g1,0
isogroupOFAVBQ_DN184585_c0_g1,0
isogroupOFAVBQ_DN184699_c0_g1,0
isogroupOFAVBQ_DN184699_c0_g2,0
isogroupOFAVBQ_DN184734_c0_g1,0
isogroupOFAVBQ_DN184745_c0_g1,0
isogroupOFAVBQ_DN184769_c0_g1,0
isogroupOFAVBQ_DN184771_c0_g1,0
isogroupOFAVBQ_DN184785_c0_g1,0
isogroupOFAVBQ_DN184932_c0_g1,0
isogroupOFAVBQ_DN184947_c0_g1,0
isogroupOFAVBQ_DN184999_c0_g1,0
isogroupOFAVBQ_DN185028_c0_g1,0
isogroupOFAVBQ_DN185100_c0_g1,0
isogroupOFAVBQ_DN185178_c0_g1,0
isogroupOFAVBQ_DN185182_c1_g1,0
isogroupOFAVBQ_DN185234_c0_g2,0
isogroupOFAVBQ_DN185247_c0_g1,0
isogroupOFAVBQ_DN185247_c0_g2,0
isogroupOFAVBQ_DN185247_c0_g3,0
isogroupOFAVBQ_DN185252_c0_g1,0
isogroupOFAVBQ_DN185253_c0_g2,0
isogroupOFAVBQ_DN185296_c0_g1,0
isogroupOFAVBQ_DN185313_c0_g1,0
isogroupOFAVBQ_DN185340_c2_g1,0
isogroupOFAVBQ_DN185421_c0_g3,0
isogroupOFAVBQ_DN185423_c0_g1,0
isogroupOFAVBQ_DN185448_c0_g1,0
isogroupOFAVBQ_DN185449_c0_g1,0
isogroupOFAVBQ_DN185458_c0_g1,0
isogroupOFAVBQ_DN185489_c0_g2,0
isogroupOFAVBQ_DN185491_c0_g1,0
isogroupOFAVBQ_DN185493_c0_g1,0
isogroupOFAVBQ_DN185508_c0_g2,0
isogroupOFAVBQ_DN185538_c0_g6,0
isogroupOFAVBQ_DN185559_c0_g1,0
isogroupOFAVBQ_DN185566_c0_g1,0
isogroupOFAVBQ_DN185571_c0_g1,0
isogroupOFAVBQ_DN185590_c0_g1,0
isogroupOFAVBQ_DN185593_c0_g1,0
isogroupOFAVBQ_DN185633_c0_g1,0
isogroupOFAVBQ_DN185646_c0_g1,0
isogroupOFAVBQ_DN185660_c0_g1,0
isogroupOFAVBQ_DN185667_c0_g1,0
isogroupOFAVBQ_DN185691_c0_g2,0
isogroupOFAVBQ_DN185707_c0_g1,0
isogroupOFAVBQ_DN185714_c0_g1,0
isogroupOFAVBQ_DN185721_c0_g1,0
isogroupOFAVBQ_DN185731_c1_g1,0
isogroupOFAVBQ_DN185734_c0_g1,0
isogroupOFAVBQ_DN185747_c0_g1,0
isogroupOFAVBQ_DN185748_c1_g1,0
isogroupOFAVBQ_DN185756_c0_g1,0
isogroupOFAVBQ_DN185771_c0_g1,0
isogroupOFAVBQ_DN185772_c3_g2,0
isogroupOFAVBQ_DN185773_c0_g1,0
isogroupOFAVBQ_DN185799_c0_g1,0
isogroupOFAVBQ_DN185801_c0_g1,0
isogroupOFAVBQ_DN185822_c0_g1,0
isogroupOFAVBQ_DN185822_c1_g1,0
isogroupOFAVBQ_DN185822_c2_g1,0
isogroupOFAVBQ_DN185825_c0_g2,0
isogroupOFAVBQ_DN185825_c1_g1,0
isogroupOFAVBQ_DN185860_c0_g1,0
isogroupOFAVBQ_DN18587_c0_g1,0
isogroupOFAVBQ_DN185889_c0_g1,0
isogroupOFAVBQ_DN185911_c0_g1,0
isogroupOFAVBQ_DN185931_c0_g1,0
isogroupOFAVBQ_DN185945_c0_g1,0
isogroupOFAVBQ_DN186087_c1_g1,0
isogroupOFAVBQ_DN186095_c0_g1,0
isogroupOFAVBQ_DN186139_c0_g1,0
isogroupOFAVBQ_DN186152_c0_g1,0
isogroupOFAVBQ_DN186186_c0_g1,0
isogroupOFAVBQ_DN186187_c0_g1,0
isogroupOFAVBQ_DN186214_c0_g1,0
isogroupOFAVBQ_DN186215_c0_g2,0
isogroupOFAVBQ_DN186237_c0_g1,0
isogroupOFAVBQ_DN186271_c0_g1,0
isogroupOFAVBQ_DN186273_c0_g1,0
isogroupOFAVBQ_DN186282_c0_g1,0
isogroupOFAVBQ_DN186283_c0_g1,0
isogroupOFAVBQ_DN186303_c0_g1,0
isogroupOFAVBQ_DN186314_c0_g1,0
isogroupOFAVBQ_DN186350_c1_g1,0
isogroupOFAVBQ_DN186378_c0_g1,0
isogroupOFAVBQ_DN186383_c0_g1,0
isogroupOFAVBQ_DN186453_c0_g1,0
isogroupOFAVBQ_DN186464_c0_g2,1
isogroupOFAVBQ_DN186467_c0_g1,0
isogroupOFAVBQ_DN186479_c0_g1,0
isogroupOFAVBQ_DN186510_c0_g2,0
isogroupOFAVBQ_DN186539_c0_g1,0
isogroupOFAVBQ_DN186545_c0_g1,0
isogroupOFAVBQ_DN186549_c0_g1,0
isogroupOFAVBQ_DN186583_c0_g2,0
isogroupOFAVBQ_DN186602_c0_g1,0
isogroupOFAVBQ_DN186633_c0_g2,0
isogroupOFAVBQ_DN186636_c0_g1,0
isogroupOFAVBQ_DN186646_c0_g1,0
isogroupOFAVBQ_DN186654_c0_g1,0
isogroupOFAVBQ_DN186679_c0_g1,0
isogroupOFAVBQ_DN186696_c0_g1,0
isogroupOFAVBQ_DN186701_c0_g1,0
isogroupOFAVBQ_DN186707_c0_g1,0
isogroupOFAVBQ_DN186724_c0_g1,0
isogroupOFAVBQ_DN186738_c0_g1,0
isogroupOFAVBQ_DN186746_c0_g1,0
isogroupOFAVBQ_DN186773_c0_g1,0
isogroupOFAVBQ_DN186791_c0_g1,0
isogroupOFAVBQ_DN186792_c0_g1,0
isogroupOFAVBQ_DN186802_c0_g1,0
isogroupOFAVBQ_DN186810_c0_g1,0
isogroupOFAVBQ_DN186812_c0_g1,0
isogroupOFAVBQ_DN186831_c0_g2,0
isogroupOFAVBQ_DN186849_c0_g2,0
isogroupOFAVBQ_DN186852_c0_g1,0
isogroupOFAVBQ_DN186868_c0_g2,0
isogroupOFAVBQ_DN186907_c2_g1,0
isogroupOFAVBQ_DN186912_c0_g1,0
isogroupOFAVBQ_DN186912_c0_g2,0
isogroupOFAVBQ_DN186937_c0_g1,0
isogroupOFAVBQ_DN186953_c0_g1,0
isogroupOFAVBQ_DN186954_c1_g1,0
isogroupOFAVBQ_DN186960_c0_g1,0
isogroupOFAVBQ_DN187039_c0_g1,0
isogroupOFAVBQ_DN187089_c1_g2,0
isogroupOFAVBQ_DN187111_c0_g1,0
isogroupOFAVBQ_DN187126_c0_g1,0
isogroupOFAVBQ_DN187161_c0_g3,0
isogroupOFAVBQ_DN187180_c0_g1,0
isogroupOFAVBQ_DN187194_c0_g1,0
isogroupOFAVBQ_DN187231_c0_g1,0
isogroupOFAVBQ_DN187303_c0_g1,0
isogroupOFAVBQ_DN187310_c0_g1,0
isogroupOFAVBQ_DN187316_c0_g1,0
isogroupOFAVBQ_DN187324_c0_g1,0
isogroupOFAVBQ_DN187325_c0_g1,0
isogroupOFAVBQ_DN187353_c1_g1,0
isogroupOFAVBQ_DN187378_c0_g3,0
isogroupOFAVBQ_DN187397_c0_g2,0
isogroupOFAVBQ_DN187408_c0_g1,0
isogroupOFAVBQ_DN187425_c0_g1,0
isogroupOFAVBQ_DN187435_c0_g1,0
isogroupOFAVBQ_DN187469_c0_g1,0
isogroupOFAVBQ_DN187522_c0_g1,0
isogroupOFAVBQ_DN187539_c0_g1,0
isogroupOFAVBQ_DN187559_c1_g2,0
isogroupOFAVBQ_DN187562_c0_g1,0
isogroupOFAVBQ_DN187568_c0_g1,0
isogroupOFAVBQ_DN187604_c0_g1,0
isogroupOFAVBQ_DN187639_c2_g1,0
isogroupOFAVBQ_DN187652_c0_g1,0
isogroupOFAVBQ_DN187704_c1_g1,0
isogroupOFAVBQ_DN187715_c0_g1,0
isogroupOFAVBQ_DN187716_c0_g1,0
isogroupOFAVBQ_DN187747_c0_g1,0
isogroupOFAVBQ_DN187752_c0_g1,0
isogroupOFAVBQ_DN187759_c0_g1,0
isogroupOFAVBQ_DN187779_c0_g1,0
isogroupOFAVBQ_DN187781_c0_g1,0
isogroupOFAVBQ_DN187791_c1_g2,0
isogroupOFAVBQ_DN187801_c0_g1,0
isogroupOFAVBQ_DN187874_c0_g1,0
isogroupOFAVBQ_DN187875_c0_g1,0
isogroupOFAVBQ_DN187919_c0_g1,0
isogroupOFAVBQ_DN187928_c0_g1,0
isogroupOFAVBQ_DN187955_c0_g1,0
isogroupOFAVBQ_DN188004_c0_g1,0
isogroupOFAVBQ_DN188042_c0_g1,0
isogroupOFAVBQ_DN188081_c0_g1,0
isogroupOFAVBQ_DN188095_c0_g1,0
isogroupOFAVBQ_DN188098_c0_g1,0
isogroupOFAVBQ_DN188100_c0_g1,0
isogroupOFAVBQ_DN188107_c0_g1,0
isogroupOFAVBQ_DN188112_c0_g1,0
isogroupOFAVBQ_DN188113_c3_g1,0
isogroupOFAVBQ_DN188138_c0_g1,0
isogroupOFAVBQ_DN188143_c0_g2,0
isogroupOFAVBQ_DN188159_c0_g1,0
isogroupOFAVBQ_DN188184_c0_g1,0
isogroupOFAVBQ_DN188257_c0_g1,0
isogroupOFAVBQ_DN188304_c0_g1,0
isogroupOFAVBQ_DN188321_c0_g1,0
isogroupOFAVBQ_DN188330_c0_g2,0
isogroupOFAVBQ_DN188346_c0_g1,0
isogroupOFAVBQ_DN188347_c0_g1,0
isogroupOFAVBQ_DN188367_c0_g1,0
isogroupOFAVBQ_DN188413_c0_g1,0
isogroupOFAVBQ_DN188471_c0_g1,0
isogroupOFAVBQ_DN188480_c0_g1,0
isogroupOFAVBQ_DN188482_c0_g1,0
isogroupOFAVBQ_DN188495_c0_g1,0
isogroupOFAVBQ_DN188506_c0_g1,0
isogroupOFAVBQ_DN188524_c0_g1,0
isogroupOFAVBQ_DN188545_c0_g1,0
isogroupOFAVBQ_DN188546_c0_g1,0
isogroupOFAVBQ_DN188556_c0_g2,0
isogroupOFAVBQ_DN188556_c0_g3,0
isogroupOFAVBQ_DN188579_c0_g1,0
isogroupOFAVBQ_DN188593_c0_g1,0
isogroupOFAVBQ_DN188594_c0_g1,0
isogroupOFAVBQ_DN188596_c0_g1,0
isogroupOFAVBQ_DN188596_c0_g2,0
isogroupOFAVBQ_DN188596_c0_g3,0
isogroupOFAVBQ_DN188602_c0_g2,0
isogroupOFAVBQ_DN188617_c0_g1,0
isogroupOFAVBQ_DN188623_c0_g1,0
isogroupOFAVBQ_DN188648_c1_g1,0
isogroupOFAVBQ_DN188667_c0_g1,0
isogroupOFAVBQ_DN188674_c0_g1,0
isogroupOFAVBQ_DN188694_c0_g3,0
isogroupOFAVBQ_DN188695_c0_g1,0
isogroupOFAVBQ_DN188709_c0_g3,0
isogroupOFAVBQ_DN188710_c0_g1,0
isogroupOFAVBQ_DN188735_c0_g1,0
isogroupOFAVBQ_DN188749_c0_g1,0
isogroupOFAVBQ_DN188754_c0_g1,0
isogroupOFAVBQ_DN188760_c0_g1,0
isogroupOFAVBQ_DN188778_c1_g1,0
isogroupOFAVBQ_DN188788_c0_g1,0
isogroupOFAVBQ_DN188801_c0_g1,0
isogroupOFAVBQ_DN188816_c0_g2,0
isogroupOFAVBQ_DN188868_c0_g1,0
isogroupOFAVBQ_DN188870_c0_g1,0
isogroupOFAVBQ_DN188890_c0_g1,0
isogroupOFAVBQ_DN188892_c0_g1,0
isogroupOFAVBQ_DN188912_c0_g1,0
isogroupOFAVBQ_DN188927_c0_g1,0
isogroupOFAVBQ_DN188931_c0_g3,0
isogroupOFAVBQ_DN188931_c1_g1,0
isogroupOFAVBQ_DN188940_c0_g2,0
isogroupOFAVBQ_DN188943_c0_g1,0
isogroupOFAVBQ_DN188946_c0_g1,0
isogroupOFAVBQ_DN188964_c0_g1,0
isogroupOFAVBQ_DN188968_c0_g1,0
isogroupOFAVBQ_DN188990_c0_g1,0
isogroupOFAVBQ_DN188998_c1_g1,0
isogroupOFAVBQ_DN189019_c0_g1,0
isogroupOFAVBQ_DN189023_c0_g1,0
isogroupOFAVBQ_DN189024_c0_g1,0
isogroupOFAVBQ_DN189027_c0_g1,0
isogroupOFAVBQ_DN189027_c0_g2,0
isogroupOFAVBQ_DN189031_c0_g1,0
isogroupOFAVBQ_DN189034_c0_g1,0
isogroupOFAVBQ_DN189039_c0_g1,0
isogroupOFAVBQ_DN189043_c0_g1,0
isogroupOFAVBQ_DN189044_c1_g1,0
isogroupOFAVBQ_DN189052_c0_g1,0
isogroupOFAVBQ_DN189052_c0_g3,0
isogroupOFAVBQ_DN189069_c0_g1,0
isogroupOFAVBQ_DN189081_c0_g1,0
isogroupOFAVBQ_DN189088_c1_g2,0
isogroupOFAVBQ_DN189103_c0_g1,0
isogroupOFAVBQ_DN189126_c0_g1,0
isogroupOFAVBQ_DN189142_c0_g1,0
isogroupOFAVBQ_DN189147_c1_g1,0
isogroupOFAVBQ_DN189155_c0_g1,0
isogroupOFAVBQ_DN189162_c0_g1,0
isogroupOFAVBQ_DN189169_c0_g1,0
isogroupOFAVBQ_DN189238_c0_g1,0
isogroupOFAVBQ_DN189240_c0_g1,0
isogroupOFAVBQ_DN189290_c0_g4,0
isogroupOFAVBQ_DN189309_c0_g2,0
isogroupOFAVBQ_DN189311_c0_g1,0
isogroupOFAVBQ_DN189314_c0_g1,0
isogroupOFAVBQ_DN189348_c0_g1,0
isogroupOFAVBQ_DN189348_c0_g2,0
isogroupOFAVBQ_DN189348_c0_g3,0
isogroupOFAVBQ_DN189348_c0_g4,1
isogroupOFAVBQ_DN189368_c3_g1,0
isogroupOFAVBQ_DN189380_c0_g1,0
isogroupOFAVBQ_DN189380_c0_g2,0
isogroupOFAVBQ_DN189395_c0_g1,0
isogroupOFAVBQ_DN189410_c1_g1,0
isogroupOFAVBQ_DN189417_c0_g1,0
isogroupOFAVBQ_DN189435_c0_g4,0
isogroupOFAVBQ_DN189448_c0_g2,0
isogroupOFAVBQ_DN189467_c0_g1,0
isogroupOFAVBQ_DN189484_c0_g1,0
isogroupOFAVBQ_DN189520_c0_g1,0
isogroupOFAVBQ_DN189543_c0_g1,0
isogroupOFAVBQ_DN189559_c1_g1,0
isogroupOFAVBQ_DN189566_c0_g1,0
isogroupOFAVBQ_DN189594_c0_g1,0
isogroupOFAVBQ_DN189605_c0_g1,0
isogroupOFAVBQ_DN189613_c0_g1,0
isogroupOFAVBQ_DN189634_c0_g2,0
isogroupOFAVBQ_DN189635_c0_g1,0
isogroupOFAVBQ_DN189662_c0_g1,0
isogroupOFAVBQ_DN189693_c0_g1,0
isogroupOFAVBQ_DN189709_c2_g1,0
isogroupOFAVBQ_DN189715_c0_g1,0
isogroupOFAVBQ_DN189722_c0_g3,0
isogroupOFAVBQ_DN189730_c0_g1,0
isogroupOFAVBQ_DN189765_c0_g1,0
isogroupOFAVBQ_DN189772_c0_g1,0
isogroupOFAVBQ_DN189792_c0_g1,1
isogroupOFAVBQ_DN189802_c2_g1,0
isogroupOFAVBQ_DN189808_c0_g1,0
isogroupOFAVBQ_DN189817_c0_g3,0
isogroupOFAVBQ_DN189853_c0_g1,0
isogroupOFAVBQ_DN189976_c0_g1,0
isogroupOFAVBQ_DN189993_c0_g1,0
isogroupOFAVBQ_DN189994_c0_g1,0
isogroupOFAVBQ_DN189998_c0_g1,0
isogroupOFAVBQ_DN190005_c1_g1,0
isogroupOFAVBQ_DN190023_c0_g1,0
isogroupOFAVBQ_DN190049_c1_g1,0
isogroupOFAVBQ_DN190056_c0_g1,0
